,direction_id,route_id,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,precinct
380,0,M14D+,401595,17,AV D/E 6 ST,40.722269,-73.977174,9.0
381,0,M14D+,401596,18,AV D/E 4 ST,40.721056,-73.978055,9.0
428,0,M8,404010,13,E 8 ST/LAFAYETTE ST,40.730069,-73.991279,9.0
429,0,M8,401542,14,ST MARKS PL/3 AV,40.729322,-73.989533,9.0
430,0,M8,401543,15,ST MARKS PL/2 AV,40.728611,-73.987848,9.0
431,0,M8,401544,16,ST MARKS PL/1 AV,40.727381,-73.984926,9.0
432,0,M8,401545,17,ST MARKS PL/AV A,40.72672,-73.983353,9.0
433,0,M8,401547,18,E 10 ST/AV A,40.727645,-73.981877,9.0
434,0,M8,401548,19,E 10 ST/AV B,40.726672,-73.97959,9.0
435,0,M8,401549,20,E 10 ST/AV C,40.725667,-73.97722,9.0
436,0,M8,401591,21,E 10 ST/AV D,40.724868,-73.975315,9.0
437,0,M8,803177,22,AV D/LOOP,40.724689,-73.974548,9.0
457,0,M2,400001,1,4 AV/E 10 ST,40.731342,-73.990292,9.0
489,0,M2,400002,2,4 AV/E 12 ST,40.732608,-73.989958,9.0
490,0,M2,400003,3,4 AV/E 13 ST,40.733936,-73.98972,9.0
515,0,M1,400001,6,4 AV/E 10 ST,40.731342,-73.990292,9.0
529,0,M1,400002,7,4 AV/E 12 ST,40.732608,-73.989958,9.0
530,0,M1,400003,8,4 AV/E 13 ST,40.733936,-73.98972,9.0
572,0,M1,400083,3,LAFAYETTE ST/E HOUSTON ST,40.72517,-73.995221,9.0
573,0,M1,400085,4,LAFAYETTE ST/E 4 ST,40.728066,-73.992849,9.0
574,0,M1,400086,5,LAFAYETTE ST/ASTOR PL,40.729751,-73.991427,9.0
581,0,M3,400001,1,4 AV/E 10 ST,40.731342,-73.990292,9.0
599,0,M3,400002,2,4 AV/E 12 ST,40.732608,-73.989958,9.0
600,0,M3,400003,3,4 AV/E 13 ST,40.733936,-73.98972,9.0
714,0,M103,405130,8,BOWERY/E 1 ST,40.725148,-73.992108,9.0
715,0,M103,402762,9,BOWERY/E 3 ST,40.726723,-73.991525,9.0
716,0,M103,402666,10,COOPER SQ/E 6 ST,40.728395,-73.990611,9.0
717,0,M103,405155,11,3 AV/E 9 ST,40.730389,-73.989235,9.0
718,0,M103,403526,12,3 AV/E 11 ST,40.73168,-73.988278,9.0
1151,0,M101,405155,2,3 AV/E 9 ST,40.730389,-73.989235,9.0
1152,0,M101,403526,3,3 AV/E 11 ST,40.73168,-73.988278,9.0
1211,0,M101,903147,1,ASTOR PL/3 AV,40.729567,-73.990052,9.0
1281,0,M102,405155,2,3 AV/E 9 ST,40.730389,-73.989235,9.0
1282,0,M102,403526,3,3 AV/E 11 ST,40.73168,-73.988278,9.0
1316,0,M102,903147,1,ASTOR PL/3 AV,40.729567,-73.990052,9.0
1513,1,M15+,405340,15,2 AV/E 13 ST,40.73179,-73.985449,9.0
1568,1,M15,404105,43,2 AV/E 12 ST,40.730796,-73.986156,9.0
1569,1,M15,401784,44,2 AV/E 9 ST,40.728891,-73.987523,9.0
1570,1,M15,401785,45,2 AV/E 6 ST,40.727161,-73.988785,9.0
1571,1,M15,401786,46,2 AV/E 3 ST,40.725343,-73.990108,9.0
1613,1,M14A+,403320,8,AV A/E HOUSTON ST,40.722573,-73.985955,9.0
1614,1,M14A+,401657,9,AV A/E 5 ST,40.7251,-73.984118,9.0
1615,1,M14A+,401659,10,AV A/E 11 ST,40.728676,-73.981509,9.0
1616,1,M14A+,401660,11,AV A/E 14 ST,40.729975,-73.980567,9.0
1630,1,M9,403303,16,E HOUSTON ST/AV C,40.720988,-73.981738,9.0
1631,1,M9,402067,17,E HOUSTON ST/AV B,40.721692,-73.984158,9.0
1642,1,M9,401589,11,AV C/E 12 ST,40.726979,-73.976815,9.0
1643,1,M9,403307,12,AV C/E 10 ST,40.725624,-73.977837,9.0
1644,1,M9,403306,13,AV C/E 8 ST,40.724441,-73.978696,9.0
1645,1,M9,403305,14,AV C/E 6 ST,40.723242,-73.979573,9.0
1646,1,M9,403304,15,AV C/E 3 ST,40.721384,-73.980901,9.0
1705,1,M21,403303,7,E HOUSTON ST/AV C,40.720988,-73.981738,9.0
1706,1,M21,402067,8,E HOUSTON ST/AV B,40.721692,-73.984158,9.0
1707,1,M21,402068,9,E HOUSTON ST/AV A,40.722234,-73.986069,9.0
1708,1,M21,405311,10,E HOUSTON ST/1 AV,40.723164,-73.988978,9.0
1709,1,M21,403731,11,E HOUSTON ST/2 AV,40.723879,-73.991401,9.0
1710,1,M21,402071,12,E HOUSTON ST/BOWERY,40.724255,-73.992852,9.0
1711,1,M21,404155,13,E HOUSTON ST/MOTT ST,40.724865,-73.994531,9.0
1712,1,M21,405361,14,E HOUSTON ST/CROSBY ST,40.725297,-73.996086,9.0
1721,1,M14D+,403443,5,E 10 ST/AV D,40.725082,-73.975456,9.0
1722,1,M14D+,402039,6,AV C/E 11 ST,40.726278,-73.97714,9.0
1732,1,M14D+,401625,3,AV D/E HOUSTON ST,40.72009,-73.97855,9.0
1733,1,M14D+,401626,4,AV D/E 5 ST,40.722118,-73.977073,9.0
1736,1,M14D+,401183,9,E 14 ST/AV A,40.730403,-73.980261,9.0
1777,1,M8,403443,1,E 10 ST/AV D,40.725082,-73.975456,9.0
1778,1,M8,401552,2,E 10 ST/AV C,40.726046,-73.977844,9.0
1779,1,M8,401553,3,E 10 ST/AV B,40.727049,-73.980214,9.0
1780,1,M8,401554,4,E 10 ST/AV A,40.727828,-73.982068,9.0
1781,1,M8,401555,5,E 9 ST/AV A,40.727464,-73.982999,9.0
1782,1,M8,401556,6,E 9 ST/1 AV,40.728392,-73.985207,9.0
1783,1,M8,401557,7,E 9 ST/2 AV,40.729413,-73.987642,9.0
1784,1,M8,401558,8,E 9 ST/3 AV,40.730094,-73.989262,9.0
1785,1,M8,401559,9,E 9 ST/4 AV,40.730549,-73.990323,9.0
1800,1,M2,404010,74,E 8 ST/LAFAYETTE ST,40.730069,-73.991279,9.0
1872,1,M2,403793,75,4 AV/E 9 ST,40.73028,-73.990532,9.0
1992,1,M3,903048,80,E 8 ST/LAFAYETTE ST,40.730039,-73.991312,9.0
2108,1,M103,404106,45,3 AV/E 14 ST,40.732955,-73.987502,9.0
2109,1,M103,402858,46,3 AV/E 11 ST,40.730973,-73.988946,9.0
2110,1,M103,404092,47,3 AV/ASTOR PL,40.729314,-73.990194,9.0
2111,1,M103,903276,48,COOPER SQ/E 4 ST,40.727148,-73.991556,9.0
2112,1,M103,402862,49,BOWERY/BLEECKER ST,40.725346,-73.992211,9.0
2544,1,M101,404106,78,3 AV/E 14 ST,40.732955,-73.987502,9.0
2545,1,M101,402858,79,3 AV/E 11 ST,40.730973,-73.988946,9.0
2546,1,M101,903148,80,3 AV/ASTOR PL,40.729113,-73.990259,9.0
2675,1,M102,404106,57,3 AV/E 14 ST,40.732955,-73.987502,9.0
2676,1,M102,402858,58,3 AV/E 11 ST,40.730973,-73.988946,9.0
2677,1,M102,903148,59,3 AV/ASTOR PL,40.729113,-73.990259,9.0
161,0,M15+,401687,7,1 AV/E 14 ST,40.732122,-73.981946,13.0
162,0,M15+,405323,8,1 AV/E 25 ST,40.737991,-73.977607,13.0
163,0,M15+,404995,9,1 AV/E 28 ST,40.74057,-73.975823,13.0
179,0,M15,405396,24,1 AV/E 27 ST,40.739627,-73.976496,13.0
186,0,M15,401687,19,1 AV/E 14 ST,40.732122,-73.981946,13.0
187,0,M15,404995,25,1 AV/E 28 ST,40.74057,-73.975823,13.0
209,0,M15,401688,20,1 AV/E 17 ST,40.733155,-73.981188,13.0
210,0,M15,401689,21,1 AV/E 20 ST,40.735109,-73.979751,13.0
211,0,M15,401690,22,1 AV/E 23 ST,40.737053,-73.978368,13.0
212,0,M15,401691,23,1 AV/E 25 ST,40.738501,-73.977296,13.0
295,0,M9,402042,21,AV C/E 16 ST,40.729699,-73.974715,13.0
296,0,M9,402043,22,AV C/FDR DRIVE,40.730813,-73.973903,13.0
297,0,M9,404099,23,E 20 ST/E 20 ST Loop,40.734053,-73.97755,13.0
298,0,M9,405368,24,1 AV/E 23 ST,40.736654,-73.978633,13.0
299,0,M9,903080,25,1 AV/E 26 ST,40.738626,-73.97711,13.0
404,0,M55,400726,21,AV OF THE AMERICAS/W 15 ST,40.738103,-73.99621,13.0
405,0,M55,404991,22,AV OF THE AMERICAS/W 18 ST,40.739588,-73.995074,13.0
406,0,M55,403914,23,AV OF THE AMERICAS/W 20 ST,40.741155,-73.993876,13.0
407,0,M55,400929,24,AV OF THE AMERICAS/W 23 ST,40.743027,-73.992644,13.0
408,0,M55,400731,25,AV OF THE AMERICAS/W 27 ST,40.745283,-73.990927,13.0
409,0,M55,400732,26,AV OF THE AMERICAS/W 29 ST,40.746542,-73.990097,13.0
458,0,M2,404120,4,UNION SQ E/E 15 ST,40.73555,-73.989612,13.0
459,0,M2,403782,7,PARK AV S/E 23 ST,40.740471,-73.985939,13.0
460,0,M2,405380,9,MADISON AV/E 28 ST,40.744189,-73.985425,13.0
491,0,M2,404936,5,PARK AV S/E 18 ST,40.736788,-73.988625,13.0
492,0,M2,400007,6,PARK AV S/E 21 ST,40.738976,-73.987053,13.0
493,0,M2,403316,8,E 25 ST/PARK AV S,40.741564,-73.985493,13.0
516,0,M1,404120,9,UNION SQ E/E 15 ST,40.73555,-73.989612,13.0
517,0,M1,403782,12,PARK AV S/E 23 ST,40.740471,-73.985939,13.0
518,0,M1,405380,14,MADISON AV/E 28 ST,40.744189,-73.985425,13.0
531,0,M1,404936,10,PARK AV S/E 18 ST,40.736788,-73.988625,13.0
532,0,M1,400007,11,PARK AV S/E 21 ST,40.738976,-73.987053,13.0
533,0,M1,403316,13,E 25 ST/PARK AV S,40.741564,-73.985493,13.0
582,0,M3,404120,4,UNION SQ E/E 15 ST,40.73555,-73.989612,13.0
583,0,M3,403782,7,PARK AV S/E 23 ST,40.740471,-73.985939,13.0
584,0,M3,405380,9,MADISON AV/E 28 ST,40.744189,-73.985425,13.0
601,0,M3,404936,5,PARK AV S/E 18 ST,40.736788,-73.988625,13.0
602,0,M3,400007,6,PARK AV S/E 21 ST,40.738976,-73.987053,13.0
603,0,M3,403316,8,E 25 ST/PARK AV S,40.741564,-73.985493,13.0
654,0,M34+,401832,13,E 23 ST/2 AV,40.737663,-73.980554,13.0
666,0,M34+,405336,12,2 AV/E 28 ST,40.741114,-73.978641,13.0
667,0,M34+,401833,14,E 23 ST/1 AV,40.736691,-73.978245,13.0
668,0,M34+,402052,15,E 23 ST/AV C,40.7355,-73.975374,13.0
669,0,M34+,903027,16,WATERSIDE/WATERSIDE,40.737552,-73.973846,13.0
670,0,M34A+,401832,12,E 23 ST/2 AV,40.737663,-73.980554,13.0
679,0,M34A+,405336,11,2 AV/E 28 ST,40.741114,-73.978641,13.0
680,0,M34A+,401833,13,E 23 ST/1 AV,40.736691,-73.978245,13.0
681,0,M34A+,402052,14,E 23 ST/AV C,40.7355,-73.975374,13.0
682,0,M34A+,903027,15,WATERSIDE/WATERSIDE,40.737552,-73.973846,13.0
685,0,M23+,401832,12,E 23 ST/2 AV,40.737663,-73.980554,13.0
686,0,M23+,404264,14,AV C/E 23 ST,40.735175,-73.975191,13.0
687,0,M23+,401833,13,E 23 ST/1 AV,40.736691,-73.978245,13.0
694,0,M23+,402127,7,W 23 ST/7 AV,40.743952,-73.995493,13.0
695,0,M23+,402128,8,W 23 ST/6 AV,40.74236,-73.991763,13.0
696,0,M23+,402130,9,E 23 ST/BROADWAY,40.741142,-73.98879,13.0
697,0,M23+,402132,10,E 23 ST/PARK AV S,40.739922,-73.985994,13.0
698,0,M23+,402134,11,E 23 ST/3 AV,40.738589,-73.982755,13.0
699,0,M23+,903002,15,AV C/E 20 ST,40.733004,-73.974597,13.0
719,0,M103,403913,13,3 AV/E 14 ST,40.733689,-73.986787,13.0
720,0,M103,402670,14,3 AV/E 17 ST,40.735511,-73.985465,13.0
721,0,M103,405061,15,3 AV/E 21 ST,40.737436,-73.984124,13.0
722,0,M103,403855,16,3 AV/E 23 ST,40.739218,-73.982771,13.0
723,0,M103,402673,17,3 AV/E 26 ST,40.741067,-73.981419,13.0
724,0,M103,402674,18,3 AV/E 29 ST,40.742894,-73.980105,13.0
755,0,M7,400726,1,AV OF THE AMERICAS/W 15 ST,40.738103,-73.99621,13.0
756,0,M7,404991,2,AV OF THE AMERICAS/W 18 ST,40.739588,-73.995074,13.0
757,0,M7,403914,3,AV OF THE AMERICAS/W 20 ST,40.741155,-73.993876,13.0
758,0,M7,400929,4,AV OF THE AMERICAS/W 23 ST,40.743027,-73.992644,13.0
759,0,M7,400731,5,AV OF THE AMERICAS/W 27 ST,40.745283,-73.990927,13.0
760,0,M7,400732,6,AV OF THE AMERICAS/W 29 ST,40.746542,-73.990097,13.0
1153,0,M101,403913,4,3 AV/E 14 ST,40.733689,-73.986787,13.0
1154,0,M101,402670,5,3 AV/E 17 ST,40.735511,-73.985465,13.0
1155,0,M101,405061,6,3 AV/E 21 ST,40.737436,-73.984124,13.0
1156,0,M101,403855,7,3 AV/E 23 ST,40.739218,-73.982771,13.0
1157,0,M101,402673,8,3 AV/E 26 ST,40.741067,-73.981419,13.0
1158,0,M101,402674,9,3 AV/E 29 ST,40.742894,-73.980105,13.0
1283,0,M102,403913,4,3 AV/E 14 ST,40.733689,-73.986787,13.0
1284,0,M102,402670,5,3 AV/E 17 ST,40.735511,-73.985465,13.0
1285,0,M102,405061,6,3 AV/E 21 ST,40.737436,-73.984124,13.0
1286,0,M102,403855,7,3 AV/E 23 ST,40.739218,-73.982771,13.0
1287,0,M102,402673,8,3 AV/E 26 ST,40.741067,-73.981419,13.0
1288,0,M102,402674,9,3 AV/E 29 ST,40.742894,-73.980105,13.0
1511,1,M15+,403525,13,2 AV/E 28 ST,40.74097,-73.978757,13.0
1512,1,M15+,401779,14,2 AV/E 23 ST,40.737516,-73.981202,13.0
1522,1,M15,405336,37,2 AV/E 28 ST,40.741114,-73.978641,13.0
1530,1,M15,401779,39,2 AV/E 23 ST,40.737516,-73.981202,13.0
1564,1,M15,401778,38,2 AV/E 25 ST,40.738933,-73.980226,13.0
1565,1,M15,401780,40,2 AV/E 20 ST,40.735746,-73.982489,13.0
1566,1,M15,401781,41,2 AV/E 17 ST,40.733996,-73.983769,13.0
1567,1,M15,401782,42,2 AV/E 14 ST,40.732494,-73.984903,13.0
1617,1,M14A+,404029,12,E 14 ST/1 AV,40.73115,-73.981962,13.0
1618,1,M14A+,403870,13,E 14 ST/2 AV,40.732484,-73.985195,13.0
1619,1,M14A+,403871,14,E 14 ST/3 AV,40.733546,-73.98758,13.0
1620,1,M14A+,403906,15,E 14 ST/4 AV,40.734417,-73.989702,13.0
1621,1,M14A+,403893,16,E 14 ST/UNION SQ W,40.735465,-73.992137,13.0
1622,1,M14A+,403894,17,W 14 ST/5 AV,40.736229,-73.993956,13.0
1623,1,M14A+,403895,18,W 14 ST/6 AV,40.737664,-73.997362,13.0
1632,1,M9,405396,1,1 AV/E 27 ST,40.739627,-73.976496,13.0
1633,1,M9,402048,2,E 29 ST/1 AV,40.740788,-73.975905,13.0
1634,1,M9,402049,3,E 29 ST/2 AV,40.741591,-73.977915,13.0
1635,1,M9,401832,4,E 23 ST/2 AV,40.737663,-73.980554,13.0
1636,1,M9,405390,5,E 23 ST/1 AV,40.736864,-73.978704,13.0
1637,1,M9,404264,6,AV C/E 23 ST,40.735175,-73.975191,13.0
1638,1,M9,402054,7,AV C/E 20 ST,40.732795,-73.974542,13.0
1639,1,M9,402055,8,AV C/E 18 ST,40.731266,-73.974185,13.0
1640,1,M9,402056,9,AV C/E 16 ST,40.730031,-73.974881,13.0
1641,1,M9,402057,10,AV C/E 14 ST,40.729142,-73.975473,13.0
1723,1,M14D+,404029,10,E 14 ST/1 AV,40.73115,-73.981962,13.0
1724,1,M14D+,403870,11,E 14 ST/2 AV,40.732484,-73.985195,13.0
1725,1,M14D+,403871,12,E 14 ST/3 AV,40.733546,-73.98758,13.0
1726,1,M14D+,403906,13,E 14 ST/4 AV,40.734417,-73.989702,13.0
1727,1,M14D+,403893,14,E 14 ST/UNION SQ W,40.735465,-73.992137,13.0
1728,1,M14D+,403894,15,W 14 ST/5 AV,40.736229,-73.993956,13.0
1729,1,M14D+,403895,16,W 14 ST/6 AV,40.737664,-73.997362,13.0
1734,1,M14D+,401633,7,E 14 ST/AV C,40.72861,-73.975909,13.0
1735,1,M14D+,401182,8,E 14 ST/AV B,40.729403,-73.977825,13.0
1752,1,M55,400326,7,5 AV/W 29 ST,40.745072,-73.987134,13.0
1753,1,M55,400327,8,5 AV/W 26 ST,40.743132,-73.988487,13.0
1754,1,M55,400329,9,5 AV/W 23 ST,40.74124,-73.990062,13.0
1755,1,M55,400330,10,5 AV/W 20 ST,40.739407,-73.99126,13.0
1756,1,M55,400331,11,5 AV/W 17 ST,40.73767,-73.992523,13.0
1806,1,M2,400326,63,5 AV/W 29 ST,40.745072,-73.987134,13.0
1807,1,M2,400327,64,5 AV/W 26 ST,40.743132,-73.988487,13.0
1808,1,M2,400329,65,5 AV/W 23 ST,40.74124,-73.990062,13.0
1809,1,M2,400330,66,5 AV/W 20 ST,40.739407,-73.99126,13.0
1810,1,M2,400331,67,5 AV/W 17 ST,40.73767,-73.992523,13.0
1880,1,M1,400326,49,5 AV/W 29 ST,40.745072,-73.987134,13.0
1881,1,M1,400327,50,5 AV/W 26 ST,40.743132,-73.988487,13.0
1882,1,M1,400329,51,5 AV/W 23 ST,40.74124,-73.990062,13.0
1883,1,M1,400330,52,5 AV/W 20 ST,40.739407,-73.99126,13.0
1884,1,M1,400331,53,5 AV/W 17 ST,40.73767,-73.992523,13.0
1945,1,M3,400326,70,5 AV/W 29 ST,40.745072,-73.987134,13.0
1946,1,M3,400327,71,5 AV/W 26 ST,40.743132,-73.988487,13.0
1947,1,M3,400329,72,5 AV/W 23 ST,40.74124,-73.990062,13.0
1948,1,M3,400330,73,5 AV/W 20 ST,40.739407,-73.99126,13.0
1949,1,M3,400331,74,5 AV/W 17 ST,40.73767,-73.992523,13.0
2019,1,M34+,401857,1,WATERSIDE/WATERSIDE 1,40.738058,-73.973463,13.0
2020,1,M34+,401858,2,WATERSIDE/WATERSIDE 2,40.739144,-73.972885,13.0
2036,1,M34A+,401857,1,WATERSIDE/WATERSIDE 1,40.738058,-73.973463,13.0
2037,1,M34A+,401858,2,WATERSIDE/WATERSIDE 2,40.739144,-73.972885,13.0
2048,1,M23+,402054,1,AV C/E 20 ST,40.732795,-73.974542,13.0
2049,1,M23+,404099,2,E 20 ST/E 20 ST Loop,40.734053,-73.97755,13.0
2050,1,M23+,402142,3,E 20 ST/1 AV,40.73495,-73.979534,13.0
2051,1,M23+,402143,4,E 23 ST/1 AV,40.737297,-73.97936,13.0
2052,1,M23+,402144,5,E 23 ST/2 AV,40.738311,-73.981712,13.0
2053,1,M23+,402145,6,E 23 ST/3 AV,40.739027,-73.983456,13.0
2054,1,M23+,404833,7,E 23 ST/PARK AV S,40.740491,-73.986847,13.0
2055,1,M23+,405231,8,E 23 ST/BROADWAY,40.741351,-73.989013,13.0
2056,1,M23+,402152,9,W 23 ST/AV OF THE AMERICAS,40.743101,-73.993064,13.0
2102,1,M103,402851,39,LEXINGTON AV/E 28 ST,40.742375,-73.982721,13.0
2103,1,M103,402852,40,LEXINGTON AV/E 26 ST,40.741117,-73.983648,13.0
2104,1,M103,405272,41,EAST 24 ST/LEXINGTON AV,40.739992,-73.984009,13.0
2105,1,M103,402854,42,3 AV/E 23 ST,40.738982,-73.983129,13.0
2106,1,M103,403772,43,3 AV/E 20 ST,40.736709,-73.984763,13.0
2107,1,M103,402856,44,3 AV/E 17 ST,40.73487,-73.986103,13.0
2176,1,M7,903176,56,AV OF THE AMERICAS/W 14 ST,40.737404,-73.996752,13.0
2538,1,M101,402851,72,LEXINGTON AV/E 28 ST,40.742375,-73.982721,13.0
2539,1,M101,402852,73,LEXINGTON AV/E 26 ST,40.741117,-73.983648,13.0
2540,1,M101,405272,74,EAST 24 ST/LEXINGTON AV,40.739992,-73.984009,13.0
2541,1,M101,402854,75,3 AV/E 23 ST,40.738982,-73.983129,13.0
2542,1,M101,403772,76,3 AV/E 20 ST,40.736709,-73.984763,13.0
2543,1,M101,402856,77,3 AV/E 17 ST,40.73487,-73.986103,13.0
2669,1,M102,402851,51,LEXINGTON AV/E 28 ST,40.742375,-73.982721,13.0
2670,1,M102,402852,52,LEXINGTON AV/E 26 ST,40.741117,-73.983648,13.0
2671,1,M102,405272,53,EAST 24 ST/LEXINGTON AV,40.739992,-73.984009,13.0
2672,1,M102,402854,54,3 AV/E 23 ST,40.738982,-73.983129,13.0
2673,1,M102,403772,55,3 AV/E 20 ST,40.736709,-73.984763,13.0
2674,1,M102,402856,56,3 AV/E 17 ST,40.73487,-73.986103,13.0
170,0,M15+,903102,17,1 AV/ E 97 ST,40.784225,-73.943936,23.0
171,0,M15+,401723,18,1 AV/E 106 ST,40.789858,-73.939854,23.0
194,0,M15,401723,52,1 AV/E 106 ST,40.789858,-73.939854,23.0
228,0,M15,903275,49,1 AV/E 97 ST,40.783781,-73.944277,23.0
229,0,M15,401721,50,1 AV/E 99 ST,40.785414,-73.943097,23.0
230,0,M15,401722,51,1 AV/E 102 ST,40.787357,-73.941682,23.0
231,0,M15,401724,53,1 AV/E 108 ST,40.791692,-73.938512,23.0
232,0,M15,401725,54,1 AV/E 111 ST,40.793101,-73.937481,23.0
233,0,M15,401726,55,1 AV/E 113 ST,40.79433,-73.936584,23.0
439,0,M2,400041,35,MADISON AV/E 98 ST,40.788413,-73.95318,23.0
440,0,M2,400042,36,MADISON AV/E 101 ST,40.790304,-73.951799,23.0
441,0,M2,400043,37,MADISON AV/E 102 ST,40.791371,-73.951022,23.0
442,0,M2,400044,38,MADISON AV/E 104 ST,40.792159,-73.950447,23.0
443,0,M2,400045,39,MADISON AV/E 106 ST,40.793434,-73.949511,23.0
470,0,M2,400046,40,MADISON AV/E 107 ST,40.794551,-73.948694,23.0
471,0,M2,404856,41,E 110 ST/MADISON AV,40.796412,-73.948038,23.0
510,0,M1,400041,40,MADISON AV/E 98 ST,40.788413,-73.95318,23.0
511,0,M1,400042,41,MADISON AV/E 101 ST,40.790304,-73.951799,23.0
512,0,M1,400043,42,MADISON AV/E 102 ST,40.791371,-73.951022,23.0
513,0,M1,400044,43,MADISON AV/E 104 ST,40.792159,-73.950447,23.0
514,0,M1,400045,44,MADISON AV/E 106 ST,40.793434,-73.949511,23.0
528,0,M1,400046,45,MADISON AV/E 107 ST,40.794551,-73.948694,23.0
549,0,M1,400047,46,MADISON AV/E 109 ST,40.795813,-73.947779,23.0
550,0,M1,400048,47,MADISON AV/E 112 ST,40.797494,-73.946553,23.0
551,0,M1,404103,48,MADISON AV/E 114 ST,40.798491,-73.945816,23.0
576,0,M3,400041,35,MADISON AV/E 98 ST,40.788413,-73.95318,23.0
577,0,M3,400042,36,MADISON AV/E 101 ST,40.790304,-73.951799,23.0
578,0,M3,400043,37,MADISON AV/E 102 ST,40.791371,-73.951022,23.0
579,0,M3,400044,38,MADISON AV/E 104 ST,40.792159,-73.950447,23.0
580,0,M3,400045,39,MADISON AV/E 106 ST,40.793434,-73.949511,23.0
594,0,M3,400046,40,MADISON AV/E 107 ST,40.794551,-73.948694,23.0
595,0,M3,404856,41,E 110 ST/MADISON AV,40.796412,-73.948038,23.0
704,0,M103,403777,43,3 AV/E 97 ST,40.785746,-73.948862,23.0
705,0,M103,403436,47,3 AV/E 106 ST,40.79189,-73.944367,23.0
745,0,M103,401946,44,3 AV/E 99 ST,40.787906,-73.947273,23.0
746,0,M103,401947,45,3 AV/E 102 ST,40.789273,-73.946287,23.0
747,0,M103,401948,46,3 AV/E 104 ST,40.79054,-73.945358,23.0
748,0,M103,402704,48,3 AV/E 109 ST,40.793765,-73.943005,23.0
749,0,M103,402705,49,3 AV/E 112 ST,40.795775,-73.941518,23.0
1005,0,M4,400041,26,MADISON AV/E 98 ST,40.788413,-73.95318,23.0
1006,0,M4,400042,27,MADISON AV/E 101 ST,40.790304,-73.951799,23.0
1007,0,M4,400043,28,MADISON AV/E 102 ST,40.791371,-73.951022,23.0
1008,0,M4,400044,29,MADISON AV/E 104 ST,40.792159,-73.950447,23.0
1009,0,M4,400045,30,MADISON AV/E 106 ST,40.793434,-73.949511,23.0
1025,0,M4,400046,31,MADISON AV/E 107 ST,40.794551,-73.948694,23.0
1026,0,M4,404856,32,E 110 ST/MADISON AV,40.796412,-73.948038,23.0
1142,0,M101,403777,34,3 AV/E 97 ST,40.785746,-73.948862,23.0
1143,0,M101,403436,38,3 AV/E 106 ST,40.79189,-73.944367,23.0
1179,0,M101,401946,35,3 AV/E 99 ST,40.787906,-73.947273,23.0
1180,0,M101,401947,36,3 AV/E 102 ST,40.789273,-73.946287,23.0
1181,0,M101,401948,37,3 AV/E 104 ST,40.79054,-73.945358,23.0
1182,0,M101,402704,39,3 AV/E 109 ST,40.793765,-73.943005,23.0
1183,0,M101,402705,40,3 AV/E 112 ST,40.795775,-73.941518,23.0
1218,0,M106,400041,7,MADISON AV/E 98 ST,40.788413,-73.95318,23.0
1219,0,M106,400042,8,MADISON AV/E 101 ST,40.790304,-73.951799,23.0
1220,0,M106,400043,9,MADISON AV/E 102 ST,40.791371,-73.951022,23.0
1221,0,M106,400044,10,MADISON AV/E 104 ST,40.792159,-73.950447,23.0
1222,0,M106,400045,11,MADISON AV/E 106 ST,40.793434,-73.949511,23.0
1223,0,M106,404076,12,E 106 ST/LEXINGTON AV,40.792011,-73.945969,23.0
1224,0,M106,404077,13,E 106 ST/3 AV,40.791324,-73.944338,23.0
1225,0,M106,401950,14,E 106 ST/2 AV,40.790384,-73.94211,23.0
1226,0,M106,401951,15,E 106 ST/1 AV,40.789401,-73.939775,23.0
1227,0,M106,803066,16,E 105 ST/FDR DR,40.788214,-73.938425,23.0
1238,0,M96,903003,11,E 97 ST/1 AV,40.78421,-73.944775,23.0
1243,0,M98,403777,5,3 AV/E 97 ST,40.785746,-73.948862,23.0
1244,0,M98,403436,6,3 AV/E 106 ST,40.79189,-73.944367,23.0
1261,0,M102,403777,34,3 AV/E 97 ST,40.785746,-73.948862,23.0
1262,0,M102,403436,38,3 AV/E 106 ST,40.79189,-73.944367,23.0
1309,0,M102,401946,35,3 AV/E 99 ST,40.787906,-73.947273,23.0
1310,0,M102,401947,36,3 AV/E 102 ST,40.789273,-73.946287,23.0
1311,0,M102,401948,37,3 AV/E 104 ST,40.79054,-73.945358,23.0
1312,0,M102,402704,39,3 AV/E 109 ST,40.793765,-73.943005,23.0
1313,0,M102,402705,40,3 AV/E 112 ST,40.795775,-73.941518,23.0
1501,1,M15+,405348,3,2 AV/E 115 ST,40.795919,-73.93877,23.0
1502,1,M15+,405347,4,2 AV/E 106 ST,40.79086,-73.942431,23.0
1538,1,M15,401742,6,2 AV/E 113 ST,40.794823,-73.939429,23.0
1539,1,M15,803228,7,2 AV/E 111 ST,40.793625,-73.940328,23.0
1540,1,M15,401744,8,2 AV/E 108 ST,40.791673,-73.941736,23.0
1541,1,M15,401745,9,2 AV/E 106 ST,40.790331,-73.942715,23.0
1542,1,M15,401746,10,2 AV/103 ST,40.788563,-73.944015,23.0
1543,1,M15,401747,11,2 AV/E 101 ST,40.787352,-73.944893,23.0
1544,1,M15,401748,12,2 AV/E 97 ST,40.785065,-73.946555,23.0
2066,1,M103,403417,8,LEXINGTON AV/E 106 ST,40.791892,-73.946585,23.0
2074,1,M103,402809,6,LEXINGTON AV/E 114 ST,40.797178,-73.942746,23.0
